"_id","timestamp","device_id","network_type","network_subtype","network_state"
857,1588234159395,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
858,1588234161570,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
859,1588234161668,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
860,1588234455753,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
861,1588234455893,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
862,1588234476788,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
863,1588235234432,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
864,1588237141628,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
865,1588237144638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
866,1588237144747,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
867,1588239841705,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
868,1588241023475,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
869,1588241023566,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
870,1588241054817,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
871,1588241337598,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
872,1588241643573,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
873,1588241643586,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
874,1588241655353,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
875,1588242610551,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
876,1588242630391,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
877,1588243844384,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
878,1588243868545,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
879,1588244287009,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
880,1588244296470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
881,1588244944870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
882,1588244946222,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
883,1588244946354,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
884,1588244951544,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
885,1588244953088,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
886,1588244953224,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
887,1588246548929,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
888,1588246549036,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
889,1588246841391,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
890,1588246841489,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
891,1588246869186,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
892,1588247441772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
893,1588247453638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
894,1588248107643,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
895,1588248107857,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
896,1588248136797,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
897,1588248136938,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
898,1588248225457,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
899,1588248225558,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
900,1588248230559,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
901,1588248258807,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
902,1588248261700,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
903,1588248354311,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
904,1588248357613,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
905,1588250114996,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
906,1588250115124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
907,1588250963140,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
908,1588250963232,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
909,1588251317146,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
910,1588251317243,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
911,1588254092820,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
912,1588254093088,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
913,1588260636263,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
914,1588260637402,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
915,1588261301031,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
916,1588261301172,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
917,1588261415639,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
918,1588261415774,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
919,1588261954799,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
920,1588261954929,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
921,1588264707523,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
922,1588264707547,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
923,1588265020269,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
924,1588265021365,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
925,1588270159833,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
926,1588270160813,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
927,1588270163583,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
928,1588270163951,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
929,1588270702934,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
930,1588270703054,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
931,1588271703539,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
932,1588271703667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
933,1588276300370,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
934,1588276301346,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
935,1588279013148,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
936,1588279013267,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
937,1588281019226,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
938,1588281020297,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
939,1588287511169,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
940,1588287512330,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
941,1588288320111,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
942,1588288321847,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
943,1588288402879,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
944,1588288402980,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
945,1588288660986,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
946,1588288661101,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
947,1588289055754,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
948,1588289055808,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
949,1588290292545,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
950,1588290292593,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
951,1588290375689,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
952,1588290375793,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
953,1588290792208,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
954,1588290792311,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
955,1588291296354,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
956,1588291296505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
957,1588291557432,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
958,1588291568533,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
959,1588292760201,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
960,1588292761367,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
961,1588294076896,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
962,1588294077034,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
963,1588294080189,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
964,1588294080342,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
965,1588296785190,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
966,1588296786289,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
967,1588300037363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
968,1588300040449,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
969,1588302012281,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
970,1588302012537,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
971,1588306520532,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
972,1588306523579,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
973,1588306856219,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
974,1588306857358,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
975,1588312920181,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
976,1588312921170,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
977,1588315740124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
978,1588315772954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
979,1588317720237,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
980,1588317721411,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
981,1588319271108,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
982,1588319272029,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
983,1588319272130,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
984,1588319291546,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
985,1588319291643,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
986,1588319573351,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
987,1588321677931,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
988,1588321710986,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
989,1588324157737,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
990,1588324159517,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
991,1588324159657,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
992,1588324212357,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
993,1588324213348,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
994,1588326557388,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
995,1588326559688,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
996,1588326559807,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
997,1588327780957,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
998,1588327815228,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
999,1588328353176,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1000,1588328387351,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1001,1588330784394,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1002,1588330785425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1003,1588334125269,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1004,1588334125500,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1005,1588334412865,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1006,1588334413325,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1007,1588334414034,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1008,1588334414530,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1009,1588336447917,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1010,1588336448061,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1011,1588338598402,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1012,1588338599474,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1013,1588344678042,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1014,1588344678132,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1015,1588349335656,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1016,1588349335876,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1017,1588351084797,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1018,1588351086086,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1019,1588354130591,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1020,1588354130731,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1021,1588355582990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1022,1588355583015,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1023,1588355585523,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1024,1588355586568,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1025,1588358600608,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1026,1588358615336,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1027,1588358638589,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1028,1588358907278,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1029,1588358919699,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1030,1588360179283,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1031,1588367090595,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1032,1588367090881,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1033,1588367091875,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1034,1588367097635,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1035,1588369137152,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1036,1588369137264,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1037,1588373583069,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1038,1588373584209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1039,1588377817395,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1040,1588378398551,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1041,1588378424294,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1042,1588378677832,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1043,1588379183579,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1044,1588379194799,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1045,1588379194942,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1046,1588381322541,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1047,1588381322584,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1048,1588381479818,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1049,1588381479870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1050,1588381595604,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1051,1588381595676,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1052,1588385774203,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1053,1588385775359,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1054,1588386710487,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1055,1588386710591,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1056,1588386806477,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1057,1588386806582,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1058,1588388381789,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1059,1588388381848,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1060,1588389389209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1061,1588389389314,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1062,1588389406760,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1063,1588389407754,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1064,1588389424434,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1065,1588389489691,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1066,1588389489891,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1067,1588389490496,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1068,1588389494189,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1069,1588389494331,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1070,1588389754464,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1071,1588389754587,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1072,1588391498410,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1073,1588391498542,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1074,1588393473559,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1075,1588393473712,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1076,1588395189493,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1077,1588395189753,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1078,1588395227514,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1079,1588395227637,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1080,1588395386800,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1081,1588395386979,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1082,1588395484722,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1083,1588395484856,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1084,1588395723501,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1085,1588395723633,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1086,1588395948988,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1087,1588395952113,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1088,1588397413631,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1089,1588397413681,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1090,1588397466569,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1091,1588397466695,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1092,1588398410937,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1093,1588398411075,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1094,1588399165186,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1095,1588399166233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1096,1588399916540,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1097,1588399916589,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1098,1588400331314,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1099,1588400331784,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1100,1588403804288,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1101,1588403805325,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1102,1588406406946,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1103,1588406896857,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",0
1104,1588406901175,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",1
1105,1588408006630,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1106,1588408563472,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1107,1588408688440,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1108,1588408983109,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1109,1588409191387,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1110,1588409645162,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1111,1588409802068,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1112,1588412343111,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1113,1588412467573,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1114,1588412523945,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1115,1588412606562,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1116,1588416313990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1117,1588416314160,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1118,1588416314194,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1119,1588416314248,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1120,1588416314326,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1121,1588416314386,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1122,1588419982707,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1123,1588419984011,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1124,1588426474870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1125,1588426475848,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1126,1588429995223,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1127,1588429995421,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1128,1588429995568,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
1129,1588429995667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
1130,1588429996218,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
1131,1588429996417,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
1132,1588430253610,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1133,1588430253657,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
1134,1588431453016,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1135,1588431453113,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1136,1588431453208,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1137,1588431453233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1138,1588431453357,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
1139,1588431453446,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
